"ID_REF"	"GSM1847063"	"GSM1847064"	"GSM1847065"	"GSM1847066"	"GSM1847067"	"GSM1847068"	"GSM1847069"	"GSM1847070"
"ILMN_1236788"	0.238838	-3.373584	-7.115289	-5.645776	1.324392	-2.218336	-2.694713	-8.105664
"ILMN_1236796"	641.7385	541.1693	630.5234	661.3654	656.5256	734.8145	715.5248	762.2686
"ILMN_1236822"	246.8009	219.4109	246.0997	258.8628	310.6007	283.8731	253.7774	238.0918
"ILMN_1236828"	225.4289	285.1691	230.0832	209.5234	151.4479	167.0751	179.432	191.5673
"ILMN_1236845"	12.84998	12.60576	9.62617	11.61697	8.090809	14.3795	15.22063	20.11216
"ILMN_1236861"	2.092687	-1.728425	12.70588	6.725302	7.424839	7.998791	3.556482	3.621405
"ILMN_1236869"	3.543399	4.022064	-5.285504	1.596182	-1.481819	11.09849	-1.062195	3.276052
"ILMN_1236884"	-4.914742	-0.3820497	0.6534765	-2.115319	1.375037	-3.621995	-6.450348	-8.285042
"ILMN_1236889"	7.685057	11.12865	7.020366	18.58046	15.55629	6.104295	7.47422	3.846014
"ILMN_1236892"	572.438	479.7985	550.679	562.0627	546.7653	492.8117	529.8793	587.3502
"ILMN_1236898"	255.5563	262.524	206.3814	210.5256	234.4762	213.5139	233.9157	242.8397
"ILMN_1236904"	1796.209	2036.278	1814.213	1927.645	1825.616	1929.431	1830.184	1926.311
"ILMN_1236906"	1074.216	1047.54	964.2289	995.0309	1059.346	1073.501	1094.611	1052.479
"ILMN_1236908"	48.22838	12.86794	31.50765	41.70592	10.15398	10.53001	5.772366	11.39085
"ILMN_1236911"	13.96242	16.90179	16.33642	2.763421	10.86632	23.01812	3.307872	16.33642
"ILMN_1236917"	914.5477	880.1874	844.4984	780.9119	834.6747	906.0751	885.4037	929.5656
"ILMN_1236922"	-6.173632	-5.686172	-3.637223	-8.985641	-9.86932	-5.662869	-4.147671	-8.219997
"ILMN_1236929"	1.237683	-3.20761	5.651743	7.477704	-3.567225	-1.270208	5.853346	5.133745
"ILMN_1236930"	7.15748	1.998824	-9.544456	-4.634428	2.288646	3.081793	-1.22237	-1.115399
"ILMN_1236932"	-3.532141	-2.223121	-3.008664	-6.032133	-6.50574	-3.621036	-3.653578	-8.264009
"ILMN_1236938"	3.602144	-0.5574571	5.094396	1.469438	10.18576	1.538577	0.3017214	5.832901
"ILMN_1236958"	1101.269	985.4303	1344.936	1445.825	910.9891	917.6562	897.6157	828.4358
"ILMN_1236960"	14.05215	18.24224	20.22161	29.14466	17.25948	21.5585	11.80248	21.75399
"ILMN_1236972"	23.09734	15.71631	17.75695	24.66375	15.84615	15.40996	19.53051	19.70727
"ILMN_1236980"	-2.239653	-2.851892	-8.03478	-2.735737	4.192082	-9.320831	-1.930804	-0.1799042
"ILMN_1236982"	-1.999833	4.02093	-6.936739	2.863414	5.966719	1.216346	-11.41901	-0.06070727
"ILMN_1236988"	370.8574	430.1414	410.6037	381.6012	441.7799	528.2584	414.4557	417.3295
"ILMN_1236993"	399.2475	376.5927	327.7791	370.8574	407.2329	418.3967	344.7651	355.5885
"ILMN_1237001"	-0.7158119	-4.070168	1.137766	-0.3833258	4.007822	2.397379	5.947884	0.6788424
"ILMN_1237003"	8.48632	7.503088	10.73824	15.12016	9.94593	7.771387	8.540119	6.858473
"ILMN_1237017"	165.2181	156.3306	147.9115	161.95	165.7431	192.9559	153.2662	132.5567
"ILMN_1237019"	2.602614	0.8429487	8.088428	1.480559	3.232714	9.107058	10.3954	-0.3889744
"ILMN_1237021"	499.3942	579.7993	591.575	562.6028	526.6855	527.7998	554.9854	448.9674
"ILMN_1237028"	74.52194	64.7556	79.20132	88.48237	92.60804	66.93595	72.94752	75.0457
"ILMN_1237034"	790.4388	798.0405	758.9564	759.2361	812.7651	820.5638	828.8715	817.0283
"ILMN_1237038"	17.57058	10.68984	10.18118	2.324453	6.740434	4.274021	16.11805	5.444753
"ILMN_1237040"	-5.009002	2.051549	-2.574332	-4.224898	-6.313042	-2.85103	-5.966082	-1.779555
"ILMN_1237042"	72.27217	56.43023	63.66093	58.27431	82.14513	85.38715	68.44919	72.75143
"ILMN_1237049"	331.7284	335.6624	329.2855	265.9909	322.4284	343.1443	316.8044	325.0167
"ILMN_1237058"	-6.067359	-3.555395	-7.528127	5.057925	4.163292	-3.715686	-0.4913303	-4.710582
"ILMN_1237059"	0.5425346	5.408368	-1.847745	6.726697	6.121449	0.1667927	1.312852	5.012726
"ILMN_1237074"	318.9703	254.0699	294.9308	315.9049	238.7867	247.631	253.477	290.8997
"ILMN_1237075"	1610.73	1312.367	1347.26	1049.328	1369.978	1412.251	1308.656	1049.328
"ILMN_1237089"	954.4512	930.2187	954.1467	942.0145	1068.993	1012.693	960.8645	935.0063
"ILMN_1237090"	15.54838	31.6572	17.55658	24.04464	20.96516	28.91574	28.9582	10.74642
"ILMN_1237096"	-3.137824	-5.473422	-8.230852	-1.506801	-9.44588	-8.145751	-3.805222	-2.143573
"ILMN_1237114"	782.8016	787.5777	1082.273	908.0969	939.0276	947.3629	1042.687	920.0121
"ILMN_1237132"	374.8578	480.7368	407.3643	409.8971	312.7477	306.6539	307.0918	338.8386
"ILMN_1237133"	-5.46033	1.731601	-2.540742	0.7277325	-4.744392	-2.055434	5.235482	-2.755079
"ILMN_1237135"	4.192082	-1.945127	2.051549	3.940795	-0.4802248	0.973832	1.978082	1.87522
"ILMN_1237140"	617.3689	569.1595	606.4191	615.6138	826.8373	817.9831	691.9248	682.4005
"ILMN_1237142"	-1.275395	4.86739	4.468065	-1.685795	4.732226	3.314913	12.45458	1.934762
"ILMN_1237148"	14.04859	26.38121	21.63901	38.30441	25.38372	23.06713	40.42144	28.36708
"ILMN_1237151"	28.21419	16.11141	16.08726	5.123101	21.61324	39.194	29.46591	23.7527
"ILMN_1237162"	-0.9906227	-2.173712	-5.898685	-4.259807	1.07536	-6.110767	-6.873973	-4.477839
"ILMN_1237163"	-0.9203388	2.282932	1.148913	0.9838217	4.934367	-7.268146	-3.61589	4.734149
"ILMN_1237174"	3.399309	3.46124	4.724914	2.44916	12.95121	4.530476	9.907012	13.30042
"ILMN_1237181"	-3.345804	-5.432806	-6.175127	4.803419	-0.8226616	-4.769923	-1.37499	2.373276
"ILMN_1237183"	75.39783	76.72177	78.11717	82.50427	111.3051	85.7502	118.0381	82.32912
"ILMN_1237195"	-6.318937	-0.09110468	-5.718156	-0.4064953	-0.9314873	-1.136967	0.2271021	-3.228552
"ILMN_1237197"	1195.695	1300.764	1269.209	1004.356	1047.54	1089.572	1245.49	1039.693
"ILMN_1237204"	-6.309248	1.696768	1.441779	-0.7352421	-0.3900854	3.203303	-2.75405	-4.521001
"ILMN_1237206"	26.14677	23.55703	25.78591	16.7472	35.54818	43.6107	41.95028	25.63725
"ILMN_1237208"	8448.647	9041.991	8892.446	9404.768	8147.338	7881.298	8496.904	8448.647
"ILMN_1237219"	-10.00362	-5.319764	-6.290154	-3.509791	-3.010559	-4.897562	-4.577824	-5.247729
"ILMN_1237230"	323.2217	271.6197	298.2604	282.8207	309.8705	319.102	299.2653	315.4281
"ILMN_1237234"	54.99002	75.2071	63.17153	65.41222	76.95557	77.41462	71.99242	79.94869
"ILMN_1237235"	-9.377346	-2.989721	-7.593871	1.860934	-1.616537	0.6159266	-6.061755	-5.790215
"ILMN_1237236"	6.999191	19.67586	15.51626	15.88725	7.526276	15.16463	12.55759	18.46282
"ILMN_1237241"	114.3124	97.68248	90.99921	105.6467	133.4427	126.1344	107.3935	101.7511
"ILMN_1237245"	2.854953	4.261786	2.533381	3.061987	11.00473	9.495844	-0.2430145	12.45871
"ILMN_1237265"	940.269	1005.414	983.2018	1008.684	1026.061	1141.524	1015.81	1036.363
"ILMN_1237270"	-0.8158943	0.1633137	-0.3396541	-1.50499	-0.702922	1.554455	-5.709667	-0.1625692
"ILMN_1237273"	0.01612741	4.68703	5.150805	1.55551	8.957984	7.876234	12.63783	-3.191584
"ILMN_1237279"	-7.306035	-5.043836	2.516206	-3.105942	3.295359	9.119086	-4.882049	3.657868
"ILMN_1237280"	32.52026	24.43416	25.42868	29.56266	17.84859	14.29261	14.96321	19.40129
"ILMN_1237288"	1.339383	9.854448	-5.445593	0.4988468	-5.254886	4.210352	1.198397	0.4478424
"ILMN_1237292"	0.3211687	-1.587062	2.23091	-0.7874815	4.463883	-3.559897	-7.087771	-6.007878
"ILMN_1237295"	-5.111948	-0.7761356	-11.64765	-9.838895	-8.47314	-1.611794	-12.57566	-6.58928
"ILMN_1237299"	6.995133	8.365035	9.107058	-3.997079	10.37361	6.010718	18.11524	9.064866
"ILMN_1237300"	-0.8886434	-7.500463	-2.495854	-4.944742	-2.138388	2.537302	-1.194029	-10.02122
"ILMN_1237302"	-5.916533	-6.141945	1.633428	-12.85838	-7.073783	-0.965852	-0.04796046	0.2684258
"ILMN_1237317"	-5.879048	2.632395	-1.611794	-6.429068	-0.4365303	-3.693534	-0.7948248	-3.619353
"ILMN_1237320"	-1.028483	-2.588889	2.312611	0.5285509	1.341253	-3.941169	5.056757	0.2333067
"ILMN_1237323"	319.7398	326.3434	361.1706	355.5885	342.3846	390.6154	402.98	426.2507
"ILMN_1237328"	310.0583	253.6319	264.0025	233.8437	223.7013	244.1248	188.9265	202.3952
"ILMN_1237338"	6.293656	5.045779	2.076931	2.760333	0.1057747	3.874669	5.246552	2.556649
"ILMN_1237353"	-0.04684752	0.1159685	-3.317852	-6.414076	-3.03978	-0.7256853	-4.46584	-1.355941
"ILMN_1237364"	19.35996	13.24204	19.24821	8.20705	13.30645	5.576312	10.20079	9.638679
"ILMN_1237371"	208.1246	238.0918	190.0793	243.4084	211.63	195.0986	189.9934	172.6852
"ILMN_1237375"	757.0024	774.4802	602.236	696.9846	234.2888	229.0578	287.8644	206.3113
"ILMN_1237378"	-5.518232	-7.028441	-3.630484	-2.524067	-8.767645	-1.991192	-6.579468	-11.83169
"ILMN_1237379"	-10.1631	-10.73584	-8.275351	-7.106261	-2.691671	-9.548617	0.8394211	-7.702201
"ILMN_1237381"	-1.532955	-5.100911	0.6558931	-6.52896	-8.43773	-2.679281	-0.06554335	-0.03879088
"ILMN_1237390"	3.203303	-1.592443	0.03833944	2.504093	4.13114	-1.216349	-0.3071796	2.108624
"ILMN_1237399"	-0.5734007	-3.997848	-2.396333	-3.61589	-6.622089	-7.481811	4.680548	2.429404
"ILMN_1237404"	-4.343405	2.642359	4.972541	-3.757054	-1.682703	3.277314	5.863871	2.306457
"ILMN_1237406"	198.6515	252.046	117.0355	74.73454	88.60859	91.21646	77.75861	78.75359
"ILMN_1237409"	-4.11396	-4.037833	-9.668587	-6.483611	-8.541826	-8.051558	5.23068	-0.6209585
"ILMN_1237413"	22.02436	15.37377	16.61375	25.62885	17.02343	25.48864	32.40356	19.04372
"ILMN_1237463"	108.3542	114.2725	141.3815	99.52979	112.444	117.5515	92.92952	107.046
"ILMN_1237471"	1.527593	2.477216	6.800599	2.978328	9.52455	3.221588	6.276386	1.802775
"ILMN_1237475"	-4.761109	-8.781028	0.7300795	3.243507	-0.3692734	-5.110149	-1.529725	-4.60653
"ILMN_1237476"	-4.901759	8.355251	-2.055434	0.3235987	-2.625323	3.254742	3.522191	-8.522414
"ILMN_1237480"	-6.311453	-0.6770508	-6.015805	-1.839348	-4.666632	-2.229544	2.274718	1.296573
"ILMN_1237483"	14.6397	9.506011	10.13523	18.7307	10.14634	17.10885	7.364146	4.576216
"ILMN_1237487"	-9.554371	2.637592	-5.772599	-7.079484	-6.224613	-6.360983	-5.649503	-3.68724
"ILMN_1237501"	9.750159	12.99179	7.366406	10.16229	-0.3326389	11.12865	7.206624	8.245215
"ILMN_1237507"	1339.433	1455.471	1477.395	1356.882	1593.75	1549.931	1536.014	1548.813
"ILMN_1237518"	249.5421	241.6614	182.1064	143.8775	166.3054	179.0734	202.9135	197.9612
"ILMN_1237525"	-7.302345	-2.601355	-3.859927	-1.584566	-3.105942	-2.336114	-0.2701761	4.494821
"ILMN_1237527"	24.88138	21.19718	25.8502	23.54668	30.4686	32.70969	37.28262	26.35777
"ILMN_1237529"	21.95974	23.47226	26.52949	19.10331	19.43198	22.26781	22.66477	22.76383
"ILMN_1237546"	-2.074092	4.104934	-4.048493	7.193055	-1.495723	-2.715879	-2.026928	1.19412
"ILMN_1237551"	17.8524	14.01572	4.140454	5.666942	9.725433	-0.3326389	8.391714	5.750799
"ILMN_1237571"	49.48411	54.48738	69.27888	64.15269	60.67531	65.32279	73.32967	70.68462
"ILMN_1237572"	73.29729	91.59633	70.06059	39.96936	68.5344	90.70638	86.49713	108.5112
"ILMN_1237573"	672.9658	671.3041	623.5548	589.5104	624.0558	619.1611	667.8	639.0165
"ILMN_1237582"	-2.592856	3.31679	7.018142	8.314066	-5.747944	-3.551759	0.6302508	-7.927548
"ILMN_1237585"	-6.94679	-5.791825	-5.546879	-3.358215	-5.432806	0.1858729	-8.913886	-5.671701
"ILMN_1237595"	7.507113	7.991405	7.222047	7.711486	7.066613	6.830013	4.28407	11.00141
"ILMN_1237597"	0.7527645	0.8898886	-0.9548132	-3.200573	0.4988468	1.588491	-0.8501388	-0.1676437
"ILMN_1237599"	5.906959	8.873959	7.588532	3.272005	5.118324	7.252708	4.193263	6.837005
"ILMN_1237612"	0.894162	1.414692	3.581696	-6.274152	8.080706	2.580563	3.457535	0.8989151
"ILMN_1237621"	145.9926	178.0979	141.2663	143.6137	135.3948	129.9945	135.622	152.1216
"ILMN_1237625"	74.67513	61.97544	82.05405	85.22437	91.81692	126.4746	94.61921	84.24429
"ILMN_1237626"	-6.050533	1.722225	-5.678221	2.65431	-4.998088	-2.876744	-0.02854174	-0.4571678
"ILMN_1237627"	17.95083	15.83744	14.46007	15.30247	10.22418	17.52124	9.593119	15.043
"ILMN_1237630"	4.351591	5.078059	1.270244	-2.575721	9.289312	-1.187215	-0.9777586	-1.606156
"ILMN_1237631"	50.34825	69.37226	43.18911	46.6251	34.58181	42.25674	43.259	45.48952
"ILMN_1237640"	288.7663	252.9061	287.8644	293.5149	305.56	315.3539	294.3726	336.352
"ILMN_1237642"	-0.1843044	-2.080451	-4.597193	-6.807962	-4.959138	2.281398	-2.204673	-3.420214
"ILMN_1237644"	567.3801	642.7663	628.1726	655.2038	572.438	604.2757	538.8706	491.8045
"ILMN_1237651"	99.4117	102.7581	87.67255	94.04469	98.57831	99.73347	87.35246	98.68731
"ILMN_1237653"	4.322812	-0.1035635	1.785346	7.280953	-1.545974	5.129175	-1.072939	8.315366
"ILMN_1237664"	825.3641	962.387	974.8569	1061.725	554.5071	555.6789	641.3811	572.0205
"ILMN_1237665"	-2.606163	-0.000440772	-1.223579	-3.950145	-3.21849	-3.251777	-1.59641	-1.113279
"ILMN_1237667"	-0.02987021	0.5134686	3.780609	7.04781	0.1486557	5.831858	0.9286049	2.447373
"ILMN_1237670"	9.931621	12.12583	9.558359	-3.10756	8.734924	7.170682	10.24254	9.054578
"ILMN_1237671"	25.75497	26.73378	17.9993	17.02343	21.06494	17.29404	15.16167	16.54809
"ILMN_1237672"	-0.388014	-3.48384	-6.090469	-4.224077	-1.405818	-7.00209	5.526612	-1.566003
"ILMN_1237677"	233.0987	228.4632	244.7123	216.57	238.0918	238.5072	247.8061	254.5301
"ILMN_1237695"	1391.312	1258.289	1308.656	1262.778	1344.936	1463.135	1458.197	1512.335
"ILMN_1237696"	1904.61	1917.375	1841.401	1694.152	2124.07	2265.151	2046.975	2066.748
"ILMN_1237698"	0.5199898	-3.890129	3.109113	-0.04054087	4.515264	-2.652398	-5.082898	-5.749274
"ILMN_1237723"	336.352	303.9887	337.516	364.6581	221.9147	251.2414	337.516	317.1046
"ILMN_1237725"	-0.4378187	-3.044859	1.823583	-1.928931	-4.287086	-12.62925	-3.177637	-4.046402
"ILMN_1237726"	6.295913	9.228267	14.9366	8.805246	9.36786	6.512318	13.07308	12.70846
"ILMN_1237729"	-0.09868257	1.228964	8.572051	-0.5894243	-2.641896	2.964599	-2.128103	8.917671
"ILMN_1237736"	278.1419	328.3933	311.6257	298.7222	321.1497	300.4685	343.6662	280.6742
"ILMN_1237750"	594.8538	525.7482	613.7047	582.2336	688.9395	733.8832	695.7307	600.7751
"ILMN_1237761"	65.35785	64.20764	89.5602	71.47573	116.7895	108.7962	97.50355	89.80237
"ILMN_1237767"	27.61836	36.61195	19.65527	25.81459	23.54668	29.07649	27.21881	15.40546
"ILMN_1237773"	-4.733975	-4.189976	2.138774	4.996305	-0.7429096	1.557397	0.2066973	-0.9482939
"ILMN_1237780"	-7.406589	-1.540671	-1.634385	11.31014	-4.715528	2.302628	3.823961	2.440472
"ILMN_1237798"	-7.528127	-4.103342	-0.3127043	3.460582	-1.210603	-10.27452	-6.108704	5.049891
"ILMN_1237817"	32.41856	42.9292	35.26986	12.59225	32.0128	36.71155	41.83521	32.04812
"ILMN_1237824"	-3.035893	-4.44569	2.947274	1.976475	3.788104	-0.6761972	-3.498883	4.17421
"ILMN_1237828"	-0.5300915	0.1078795	-12.3015	-6.515576	-4.31638	7.214507	-1.874965	1.791246
"ILMN_1237830"	-0.1393463	0.5778187	-0.9992868	4.113049	-4.623573	-0.4920132	-0.354562	-6.044914
"ILMN_1237842"	12.77286	17.31351	18.91116	10.86736	19.88299	18.06753	22.12798	14.41043
"ILMN_1237846"	164.8231	129.4668	122.3906	111.5557	125.3414	117.8672	119.2568	149.6181
"ILMN_1237868"	24.50339	23.11122	7.500249	21.8141	6.079897	8.582564	8.316526	-0.8886434
"ILMN_1237870"	6.696798	5.824312	10.39106	9.486462	4.336817	8.541471	5.025519	8.702869
"ILMN_1237871"	1.985323	-3.523386	2.184507	-1.608503	6.514068	1.205453	10.38318	4.607515
"ILMN_1237886"	192.0173	198.0934	217.1837	214.4342	228.2404	257.624	237.5239	224.2282
"ILMN_1237891"	311.3266	261.0584	300.5278	268.8121	369.2594	401.7026	380.7766	349.6514
"ILMN_1237897"	-3.178792	-5.071441	6.157124	-0.1400511	-2.442847	2.342024	-3.168803	-5.177717
"ILMN_1237907"	8.796191	10.04106	14.15028	2.369573	16.19203	8.361865	9.977888	16.62494
"ILMN_1237914"	-5.162295	-11.21398	-3.813995	-3.377998	-4.422351	-10.81282	-2.679281	-6.893655
"ILMN_1237917"	12.09054	5.633584	4.90842	19.5824	3.63885	10.36674	8.065779	14.00907
"ILMN_1237921"	-7.987652	-7.076941	-10.70857	-7.073783	-9.411521	-4.22918	-6.414076	-8.324849
"ILMN_1237934"	-7.81553	-8.109174	-0.4821722	-1.963335	-3.841451	0.7571247	0.8384331	-4.808004
"ILMN_1237939"	161.3834	171.9262	187.6871	185.8892	163.0652	158.1967	174.3692	201.5767
"ILMN_1237942"	256.7894	240.2169	285.7343	246.6682	260.9393	223.0101	230.159	244.7123
"ILMN_1237948"	52.12999	39.2738	41.04807	36.84438	29.83801	26.99098	32.15532	32.83585
"ILMN_1237951"	6.173233	2.004347	-3.308115	0.001228158	-1.286252	-1.793101	7.437179	5.822045
"ILMN_1237953"	-1.128863	2.170263	5.89965	9.026539	-2.618613	-0.4503242	10.79205	-3.814947
"ILMN_1237954"	-4.6996	-1.310713	9.287181	2.458733	-1.01062	1.862031	6.764448	-0.4210808
"ILMN_1237961"	58.42285	48.78228	51.68351	57.86952	46.63871	42.77057	43.53928	40.39334
"ILMN_1237963"	94.54267	108.146	97.88785	100.5846	116.3537	103.5354	102.2435	136.695
"ILMN_1237964"	20.81415	10.47956	14.3056	19.96842	8.801232	3.138911	17.37051	11.82506
"ILMN_1237974"	-2.747141	-1.500365	-7.980355	-5.636055	-6.080631	-6.386029	0.4557531	0.006182496
"ILMN_1237982"	2.484867	-1.924191	-1.241174	3.621405	-3.573936	-4.38906	-4.80254	0.3200834
"ILMN_1237984"	3.378746	1.085211	0.9323757	6.814921	1.167624	-1.479582	4.953753	6.91118
"ILMN_1237986"	831.8568	851.41	803.1285	849.6505	828.8715	785.5505	793.3434	820.2014
"ILMN_1237990"	25.68755	22.7356	19.35236	21.75399	33.10466	41.27527	29.19468	28.09007
"ILMN_1237993"	170.7466	155.3586	133.1703	105.3746	184.5799	201.4153	185.2059	170.4115
"ILMN_1237995"	7.61453	-0.9001848	8.227482	-3.634464	-2.676595	1.665507	3.637446	6.476534
"ILMN_1238000"	4.869802	0.5305269	-3.666697	10.62205	3.905224	3.689106	-0.9771892	1.144029
"ILMN_1238020"	4.043666	-3.862955	0.5285509	-0.2005226	-0.06434553	-0.196253	-1.015862	4.177599
"ILMN_1238032"	325.843	260.0348	309.8077	293.7835	348.3657	355.4984	350.1538	433.8295
"ILMN_1238033"	-1.92605	1.024597	-6.326789	-1.201774	-3.875819	-4.845995	0.2512644	-2.099828
"ILMN_1238042"	8.56345	12.15261	8.09584	8.306877	8.590375	1.194969	5.769191	4.58165
"ILMN_1238044"	-0.5704576	-3.652174	0.7696055	-3.130975	4.376637	5.914935	3.997082	-2.313257
"ILMN_1238053"	3.551396	1.019911	-2.007416	7.211454	2.337538	-1.428824	1.239829	0.5414122
"ILMN_1238058"	367.2474	274.456	402.1011	378.6288	422.5987	457.5569	411.4641	339.1886
"ILMN_1238069"	-2.741227	0.2664421	-4.355796	2.393129	-2.201941	-4.516077	-1.830802	-1.514599
"ILMN_1238071"	-1.10185	5.649928	2.610931	-1.788834	0.2520731	4.218054	4.291593	-1.230621
"ILMN_1238080"	5.999028	6.577763	2.998862	7.284989	0.3118284	-1.06954	-0.749449	-0.609111
"ILMN_1238081"	104.2683	98.44533	111.1019	101.3357	121.6783	150.7995	128.2746	108.4104
"ILMN_1238094"	12.76944	3.713668	12.18491	4.443584	15.63504	18.83872	16.06862	26.44204
"ILMN_1238098"	-4.890513	0.2788437	0.2836159	0.03039533	4.0276	-3.70082	-0.1101286	-0.2102701
"ILMN_1238109"	2.367726	2.907675	1.032422	9.162802	5.551687	0.8384331	3.277314	7.910672
"ILMN_1238114"	201.2014	215.3729	233.1683	235.9702	248.2838	300.4089	251.1272	249.9926
"ILMN_1238115"	-8.247413	-8.264009	-7.668609	-2.067564	-6.560904	-9.44588	6.566886	1.058116
"ILMN_1238119"	28.86271	29.87908	26.41918	40.39334	25.97128	21.27111	23.53796	24.66375
"ILMN_1238125"	-5.048785	-9.787926	-6.478605	-4.348518	-5.893271	-8.640752	-10.32571	-7.139627
"ILMN_1238130"	4.085238	3.538323	8.493511	9.669509	13.94629	12.00028	28.34136	7.915338
"ILMN_1238134"	-2.840422	-0.2238171	-7.36411	4.188704	-0.007586654	-4.142694	-4.477839	-4.403672
"ILMN_1238140"	-0.5156662	-3.863392	-2.363591	1.947054	-0.6333029	0.1680849	-4.740222	-0.08174913
"ILMN_1238143"	-1.567491	-2.139604	1.841812	-3.919058	2.340364	-0.9476473	4.615981	-0.7641889
"ILMN_1238157"	0.8797072	8.699913	8.890214	2.6759	3.714776	5.611012	-1.182569	2.874564
"ILMN_1238167"	814.0212	870.1339	859.6667	917.6562	933.1285	897.6157	937.4451	1047.54
"ILMN_1238211"	-5.178695	-8.572414	-8.362224	-6.922494	-6.067359	-8.8396	-5.394811	1.646671
"ILMN_1238213"	40.99815	39.81185	24.6158	29.79698	42.10553	29.41541	36.43375	36.12432
"ILMN_1238221"	5452.985	5289.917	5832.731	5595.837	5979.121	5811.808	5527.144	5890.481
"ILMN_1238227"	384.2491	351.5454	412.2969	362.8626	442.5303	408.443	401.5231	423.5689
"ILMN_1238237"	22.46628	11.5288	11.47308	10.23172	14.07961	11.98002	12.53374	9.793076
"ILMN_1238243"	8.915753	9.720963	5.825686	3.056613	16.90664	8.973822	0.8032253	12.07593
"ILMN_1238246"	276.9832	276.2765	268.0843	264.8537	279.2149	317.4688	279.2149	316.6816
"ILMN_1238266"	-9.312165	-11.03762	-11.31252	-4.293673	-5.060264	-8.559412	-4.55192	-8.270511
"ILMN_1238285"	546.6208	562.8684	513.0577	445.4506	537.7805	484.9396	536.6784	580.3112
"ILMN_1238287"	3.941805	8.540119	5.875687	-0.06376188	10.78775	5.458483	4.771861	14.54818
"ILMN_1238289"	561.7042	657.239	586.7101	537.1034	479.7985	448.1766	510.1775	477.7137
"ILMN_1238305"	4.306181	0.4151981	1.84831	1.39189	0.8742531	-0.268594	-4.963121	1.865373
"ILMN_1238309"	8.482369	10.55013	4.286434	-1.429772	2.964599	4.494821	1.1623	3.529345
"ILMN_1238310"	13.00679	20.07652	1.077821	8.166197	18.33124	10.29196	11.28207	5.717508
"ILMN_1238317"	1.214913	-3.823589	-0.2238171	-2.059879	2.366332	-3.221561	-2.099828	2.043472
"ILMN_1238331"	30.23698	35.12855	47.68391	37.56881	22.52194	34.59862	31.11877	39.5212
"ILMN_1238346"	346.5636	278.273	307.8337	266.9554	289.2215	296.8227	306.6539	235.224
"ILMN_1238370"	1.457861	-1.995663	-5.518232	-5.749274	-1.748846	-6.429992	0.4771984	3.560664
"ILMN_1238374"	66.16718	68.00407	52.02402	39.75974	83.60375	70.52824	69.11187	88.68152
"ILMN_1238376"	4694.116	4983.505	4409.618	3958.733	4334.21	4095.137	4356.356	4326.959
"ILMN_1238387"	-3.600147	-2.660489	-5.852857	-5.687323	-0.1699869	-1.225909	-0.9112865	-8.486631
"ILMN_1238397"	-1.54839	-4.916449	-5.481611	-4.927205	-4.676092	-1.655003	-7.833571	-0.1412708
"ILMN_1238398"	48.2508	44.26744	44.08176	37.54295	54.00182	38.42192	45.72335	51.97655
"ILMN_1238403"	3.978278	7.774484	1.856221	-7.943262	2.940295	-4.272366	-3.647217	7.244441
"ILMN_1238433"	44.71101	65.32279	49.96884	55.60102	23.5003	35.63981	28.27186	44.21054
"ILMN_1238436"	-3.526061	-4.391181	-4.732921	-9.67331	-4.011361	-12.52554	-5.178695	-1.042685
"ILMN_1238479"	1229.676	1288.241	1297.608	1011.28	1163.219	1222.689	1050.285	1042.687
"ILMN_1238486"	2380.526	2156.195	2305.38	1906.642	2576.841	2423.82	2508.368	2421.127
"ILMN_1238495"	5.248095	0.07423956	-3.12561	0.5913122	9.248369	-1.750143	0.9333532	0.64515
"ILMN_1238496"	-4.319275	-7.018808	-3.07974	-5.717056	2.951135	-9.584869	-5.51977	-11.19671
"ILMN_1238497"	62.8449	58.33157	62.33404	79.65041	43.53928	40.35209	38.05307	32.56969
"ILMN_1238502"	-0.5402099	4.3297	3.611539	-4.780126	-2.133358	-2.136585	0.0333336	-1.087196
